track_id,genre_id
0J4sK2VO75cRSVoj0FokQn,1
7bpR5j22mNID1pXwgRcZP1,1
1U1GtaJeYwGsPgqV9Me5bb,1
34p2uL1CvmaHn3uLfOKt8d,1
2EKxmYmUdAVXlaHCnnW13o,1
1jkBuvWI9IGEz9thXiKOlP,1
7K36drJq6lInkW6Kkojucp,1
4PuUa8e5s7P3Zv1IdCGIsa,1
72SPsHheqN6J3sI520jT9E,1
52J3WARiRHMtXbFXUWrVgu,1
03VNgdCL9t8aPyvwZecglI,1
3M6NL7PxIDZ3ArfPrBUTUP,1
7jJH8F3PHlNvxfqEAAfFDl,1
6JNEDSev5Tp5VQR04SEBfV,1
1gRa1tyGV1GY60QgU5DkQH,1
5DUAKXpyv3nL50PnAQbPS0,1
6OCsvPU6P84wJ0erggCRv4,1
7qJtNgmUyzy3R86vJwk9Wp,1
6hy5eqMQ36KAChR1ZZ05zc,1
4Gcx0DkgBVticyPDpezwg5,1
0fUB9bwvKLRpOB18YZHz5N,1
0I0l2Oo5zjpCEphpDJL0Pm,1
4v0RBzYNzTknP6d0zN2VQb,1
1FQH1FxPwwIj9aKyPBDf9b,1
4YgEwanzISFU4xa27saTux,1
7pKMoXeiCv40wbrjII06VO,1
5MYPzdIWgx3pMLRGlq2fVq,1
2Qw1KFrJ1q6qHXxWGh51kC,1
66V40iz2mphPbYvuJVj13i,1
4Bo6FwC7Oe9zywSZc6q7hO,1
6Xbi3gOwMal0Ds3ETvBBwe,1
6QXolVfFVjUHPp5TVzsjIF,1
71ehTADpxs85ULrZgSEKCy,1
4zYkSXrfgJyrNkNv3mTiIZ,1
1nFJAKHt0jgzVogbNJT3Zz,1
1RZkqIEM5aV000fKgz9J46,1
0n3E6m57nDZJDyUHllaMDp,1
2gBYjMXW65daBB1elr68JK,1
1FF6TogE9ELY71XnLPoEv6,1
6G8xunNOicxhPPq9sG2raG,1
6LsHKNorX6fPBNcGxU1jQZ,1
1uxm47Qn1JhUWZHQfcY6w1,1
2nBrIzKacrNdIxs90FlsT1,1
5mdjfBsyzl78NQI4sI4IzR,1
7mQmu0JSoEyYU763IJXhIA,1
08feveJTNL1OMLSrdoHQ6Q,1
4ngv7whSPSAwD8ZP3zMHsd,1
24UxG3p1Ghtc5ejJtGBoeL,1
4yRlTvPVfEyhXfp6GZurq9,1
5xQTEPjGsLuvwnnvyK3fAA,1
3Mq1SOKwAPYgE0ZtPzvWZZ,1
38ssTLOvoZyL4CLa4ImDG9,1
0njuNwIyB3DoBHC0SFUkOr,1
5sdliaZjk3rVGuT13UVhxn,1
2Dz5WpEWA0vhnMmEPYiZ2y,1
5w8Cu20Yt1ZNQuVdcafTYC,1
1FHCU1rDAeaPsBW9byjJ0Q,1
0x26yM2rrvtoHGRXXzppx3,1
0Kt5AHOpQAkEsHAuPeB0le,1
07m8PuXxxv5J4qPEDq6ZkK,1
1YjMWOorkBaP4MdKkKtp4y,1
0KF5nzdiqZlxVK68MPITst,1
1pV4cJaYl9ovK0GcSjH1hy,1
2fSIF8CJhoc9CJhF9vJDXp,1
6J0bdIZElZMymahgVWRE9B,1
5sVyefkGgQeYCgnqr4KslQ,1
1MGIxsVtqK2npdPmI8Dj0D,1
4M4suTUnAYZocl09XEKBZN,1
2C9ePPz58he8jmYEod9pvT,1
4j0xGuo8Z47wfBiVunT6VR,1
0JzOJIS7ktLq5Ux6LtYJuW,1
298xJ2nBaWWS0Je5rtlSxT,1
33SH8ZC36EzoRstHbaFE72,1
18PrtmAcNMgZNy1edWuXGb,1
4CU3t2c3TIpmzX44P1VCFi,1
0dnRlO7IDzbN9ixVld7hz6,1
1XW1lKfocLOAUdp8rUQoNC,1
1TZBg0IBHvqfSAlHvVd8eH,1
5j5OayPyUCnJSK0RynvqgK,1
4WtqjjSiGYHORMr6VX3td1,1
0Pi3Ua6fJV1Yx5MGXhfybT,1
0c99BUd87HQfzgUUQqRyds,1
7JRJOLKHz88pR0YS4pVCao,1
0xlyMQ56pZAoGuLCs7GH90,1
5dH4xnErpUOIDrGySWGkfJ,1
2Sg5gtKvSiRf7TBjI0ObF2,1
2AHZHeLTPuGILKyr4l8uTU,1
3JKLrIrHpbHtDU1oeYtbYD,1
2CsHDQ1WFLQBBpIEuLcL3z,1
24Gm1mIhO28NmgT17S95JE,1
6j9kSGlYLZdZ9sZkY9DjzY,1
2UJy2HHo4afrQbI5FizxLM,1
7HSk4yGZxfjOkHyOvZrBQZ,1
2Jhx81CSHw8xWwBqRM2mZR,1
5P6ZBMWS66FVo6deJaDdHy,1
5SgFX13gtlQfsNUpoPshwD,1
7vu53hQrIoH7UGeh6qcct1,1
55RMhrPQYA6vLu5YMgXxFD,1
2KsdoMZsL2ajnjjYUWm1ZT,1
2fPb58e6f8KxejYDCaARwS,1
4NxUuupOGPquDhy1yFIZK3,1
0avtLG17MT8kDf9xc67Niv,1
6jI7y83WjuyBne9b3IvdSs,1
0ngtyvPUKR4YTtkVKvZP02,1
5PoaNLRYLL7rywHSPUOZs8,1
6DwgZO7AMYelPFwr8WPhpg,1
5X3w2MfxgMTZkn2mTPQs0u,1
5PCwedwyeLZQ6xAUIKbwos,1
32kyGOJpEOTFKR9wvPSsxJ,1
0ifc4mq2mVNefgQFmtXQpt,1
2gJ3ZOaiWr3jGHwevufOxr,1
37jsciEAFxwyjXx0kV6aO6,1
22KbVMZekQbkrHGrubQTpQ,1
4RiKD76gS8huCzwWqw0EGC,1
3XFhSbm8EdZD6Cjrm1dNJQ,1
3nImoHhXBOqYcdTN8gt9eE,1
0B3g35bVxJ42Y0W0I5WBIU,1
1igSa6QILI1jyE970ZMYW1,1
4AYITlwiumljGdv0NIGR4T,1
3YvutLE6lwEyW4WMF5FIi6,1
3geIJghtdmVc7GeJio1xlj,1
1yycinn2WICj4UKGQ9xPjD,1
5Z8O4RFAmjA13jrOYIgyXA,1
1ABd3bWsG4FCKePjXeVfJG,1
4I18rXWixQBWc8JhTqx6Xn,1
3IORLAm07yxo4T7B8cRET3,1
4sAX65hbNtEC1lceCdGuMt,1
7vg5fesQdq5I7Z7XGdyJd5,1
6Xrq1dAFgZcSi5HuuHe27i,1
2TRXV6DoQLjdRrBR6ED6NP,1
6xXvAzowcCQmoKdDr1oIFJ,1
5L4G3nwKkd4wykW4BV9sVe,1
0QzY6rP7C8IWMnpEyuQmC6,1
3XdStlaHnq3JrmQDCRqEET,1
4h3rI4uxGsbA4LsLt1nB2t,1
2KhS0LVOw9ralhfbcIi7vL,1
6fPblqm2OhtEKvaUEQzLzJ,1
0wFSrH6x1iQOdUljUueAcd,1
1wSZdWFZphxDh6iJhWlIUi,1
5ZpSUdy5wL5Hvwsqz6JCAt,1
3mDvi0k4LuCA7ViLf3Qb3O,1
5D6xoqZwDoqRO5V9rNgxFO,1
09t3kwndNebf3RV8DZ5pw3,1
3yVSlc3y7YWZPAreTHjH9v,1
5LHruF9uFyPxGpimaknrU8,1
3SxMBVdL2gxhX5V5dXF9jy,1
6XCPQygbj33s7OUxlbo6bX,1
0IZJR2XrPdWqHdnpaPixw9,1
3VIbZxc3oo1eAlb7tcRsG1,1
3SBzDgdTwHOMSik82ZI6L2,1
2hSag78vkaBXqpaDF3serw,1
3wpZTp7HM8Dv25oExNgCC6,1
63wsZUhUZLlh1OsyrZq7sz,1
2FSkBDGsqZIxcsnKNgtMLx,1
3e5UDAmMzMUM95PqjVHC4L,1
2jcDDdBy1foaBC8X9owMrZ,1
7KC4B2R255iYIPVG8S7Eey,1
7DUnyslSCb05yeSmGGTJ81,1
2lXGLbSXrSACMa2oelt4TE,1
6uZroCk7E7L7RhY7NAvC3Y,1
6ITdND5IQ7lHzjkyJZSt53,1
71vcffc4Yfz0pt9AbaL386,1
7wbSp6u3cGj5GTN0lNxZ4X,1
0HL3y3bsKSARBSP0qaImwb,1
1yZWcHtL0KMhKadWXG26SG,1
4N1PJshrO7sHB468RoZQjL,1
3NrUMv6TqphWgk2PdDdg4H,1
42mkE3wbofBNickLHgdVlo,1
3Re0unscFRNOkwwEGtxhCO,1
4H7MpMZ4p3Cc06B11bcgL7,1
7AKxbxzkxm2ERWrd1ggniO,1
6JAXWoK53LV3hYARf4TzzP,1
7zCuUs0JXXPIH7GA8tWwii,1
5LuSu8fS8PGCH88EDPLYcy,1
4nmjL1mUKOAfAbo9QG9tSE,1
4A6GiKusHlmrtqCyKAyPg2,1
6y4PDihMDJdFRjhunzpJ6s,1
45SbQo5bq8f0hNdB70IyFC,1
4l2fpkIEUWv7G9DNp9M2nr,1
1wflx5YklLYToaIbXkrZSq,1
